sample_n,time_s,trial_n,baseline,target_temp,raw_temperature,smoothed_temperature,phase,transitioned,event,system_state,test_state,test_time_ms
705,140.805438,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,140806
706,141.005442,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,141002
707,141.205436,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,141199
708,141.405445,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,141380
709,141.605461,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,141612
710,141.805432,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,141771
711,142.00544,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142016
712,142.205455,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142200
713,142.405437,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142378
714,142.605437,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142574
715,142.805452,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142769
716,143.005439,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,142952
717,143.205451,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,143199
718,143.405441,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,143398
719,143.605437,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,143596
720,143.805454,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,143763
721,144.005449,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144010
722,144.201351,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144205
723,144.405446,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144400
724,144.605456,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144598
725,144.805444,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144780
726,145.005442,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,144961
727,145.205155,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,145192
728,145.404202,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,145372
729,145.605448,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,145566
730,145.802678,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,145812
731,146.005455,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,145994
732,146.205442,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,146191
733,146.403387,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,146389
734,146.601172,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,146570
735,146.805142,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,146766
736,147.005446,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147012
737,147.205455,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147210
738,147.405441,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147408
739,147.605445,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147587
740,147.805436,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147768
741,148.005456,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,147963
742,148.205435,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,148208
743,148.405437,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,148388
744,148.605552,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,148583
745,148.80442,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,148814
746,149.004577,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,149010
747,149.204651,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,149192
748,149.405438,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,149372
749,149.605454,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,149553
750,149.805435,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,149815
751,150.005439,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150009
752,150.205452,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150202
753,150.405453,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150398
754,150.604601,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150580
755,150.804253,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150797
756,151.005462,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,150979
757,151.202886,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,151212
758,151.405443,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,151379
759,151.605449,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,151560
760,151.805455,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,151793
761,152.005438,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,151975
762,152.204641,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,152207
763,152.405453,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,152401
764,152.605455,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,152597
765,152.803335,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,152791
766,153.005434,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,152988
767,153.205447,2,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,153169
768,153.401812,2,30.0,48.0,35.14,35.028,ramp_down,0,,2,1,153363
769,153.602332,2,30.0,48.0,36.18,35.264,ramp_down,0,,2,1,153595
770,153.802829,2,30.0,48.0,37.16,35.696,ramp_down,0,,2,1,153813
771,154.005445,2,30.0,48.0,38.05,36.306,complete,1,complete,2,1,154010
772,154.203864,3,30.0,48.0,38.86,38.86,baseline,0,,2,1,154190
773,154.405453,3,30.0,48.0,39.85,39.355,baseline,0,,2,1,154409
774,154.601878,3,30.0,48.0,40.59,39.7667,baseline,0,,2,1,154594
775,154.805443,3,30.0,48.0,41.39,40.1725,ramp_up,1,ramp_up,2,1,154753
776,155.000456,3,30.0,48.0,42.5,40.638,ramp_up,0,,2,1,154999
777,155.205447,3,30.0,48.0,43.32,41.53,ramp_up,0,,2,1,155182
778,155.403068,3,30.0,48.0,44.14,42.388,ramp_up,0,,2,1,155364
779,155.602886,3,30.0,48.0,45.25,43.32,ramp_up,0,,2,1,155609
780,155.80545,3,30.0,48.0,46.07,44.256,ramp_up,0,,2,1,155792
781,156.005453,3,30.0,48.0,46.95,45.146,ramp_up,0,,2,1,155988
782,156.205208,3,30.0,48.0,47.82,46.046,ramp_up,0,,2,1,156182
783,156.405444,3,30.0,48.0,48.0,46.818,ramp_up,0,,2,1,156379
784,156.605455,3,30.0,48.0,48.0,47.368,ramp_up,0,,2,1,156574
785,156.805443,3,30.0,48.0,48.0,47.754,ramp_up,0,,2,1,156790
786,157.005449,3,30.0,48.0,48.0,47.964,ramp_up,0,,2,1,156989
787,157.205437,3,30.0,48.0,48.0,48.0,hold,1,hold,2,1,157183
788,157.401762,3,30.0,48.0,48.0,48.0,hold,0,,2,1,157378
789,157.605445,3,30.0,48.0,48.0,48.0,hold,0,,2,1,157609
790,157.805436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,157776
791,158.005438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158007
792,158.205439,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158201
793,158.40545,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158396
794,158.605446,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158578
795,158.80544,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158772
796,159.005452,3,30.0,48.0,48.0,48.0,hold,0,,2,1,158969
797,159.205436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,159201
798,159.405449,3,30.0,48.0,48.0,48.0,hold,0,,2,1,159383
799,159.605438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,159565
800,159.800657,3,30.0,48.0,48.0,48.0,hold,0,,2,1,159759
801,160.005437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,160004
802,160.205438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,160202
803,160.405446,3,30.0,48.0,48.0,48.0,hold,0,,2,1,160369
804,160.605569,3,30.0,48.0,48.0,48.0,hold,0,,2,1,160565
805,160.805453,3,30.0,48.0,48.0,48.0,hold,0,,2,1,160811
806,161.005445,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161008
807,161.205448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161204
808,161.405438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161400
809,161.601917,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161583
810,161.805447,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161814
811,162.004717,3,30.0,48.0,48.0,48.0,hold,0,,2,1,161981
812,162.203834,3,30.0,48.0,48.0,48.0,hold,0,,2,1,162160
813,162.405475,3,30.0,48.0,48.0,48.0,hold,0,,2,1,162408
814,162.603181,3,30.0,48.0,48.0,48.0,hold,0,,2,1,162602
815,162.805461,3,30.0,48.0,48.0,48.0,hold,0,,2,1,162769
816,163.005456,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163000
817,163.20384,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163196
818,163.402539,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163379
819,163.605441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163574
820,163.80058,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163759
821,164.005436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,163953
822,164.20484,3,30.0,48.0,48.0,48.0,hold,0,,2,1,164184
823,164.404741,3,30.0,48.0,48.0,48.0,hold,0,,2,1,164380
824,164.605442,3,30.0,48.0,48.0,48.0,hold,0,,2,1,164611
825,164.805444,3,30.0,48.0,48.0,48.0,hold,0,,2,1,164790
826,165.005441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,164985
827,165.205446,3,30.0,48.0,48.0,48.0,hold,0,,2,1,165199
828,165.40544,3,30.0,48.0,48.0,48.0,hold,0,,2,1,165393
829,165.600638,3,30.0,48.0,48.0,48.0,hold,0,,2,1,165590
830,165.805442,3,30.0,48.0,48.0,48.0,hold,0,,2,1,165785
831,166.003397,3,30.0,48.0,48.0,48.0,hold,0,,2,1,165980
832,166.203804,3,30.0,48.0,48.0,48.0,hold,0,,2,1,166213
833,166.405447,3,30.0,48.0,48.0,48.0,hold,0,,2,1,166393
834,166.602143,3,30.0,48.0,48.0,48.0,hold,0,,2,1,166588
835,166.805435,3,30.0,48.0,48.0,48.0,hold,0,,2,1,166784
836,167.005443,3,30.0,48.0,48.0,48.0,hold,0,,2,1,166981
837,167.205448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,167160
838,167.405439,3,30.0,48.0,48.0,48.0,hold,0,,2,1,167358
839,167.605443,3,30.0,48.0,48.0,48.0,hold,0,,2,1,167615
840,167.804405,3,30.0,48.0,48.0,48.0,hold,0,,2,1,167809
841,168.005456,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168004
842,168.205437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168198
843,168.405457,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168395
844,168.605441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168592
845,168.800756,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168786
846,169.002864,3,30.0,48.0,48.0,48.0,hold,0,,2,1,168982
847,169.205458,3,30.0,48.0,48.0,48.0,hold,0,,2,1,169179
848,169.400925,3,30.0,48.0,48.0,48.0,hold,0,,2,1,169360
849,169.604762,3,30.0,48.0,48.0,48.0,hold,0,,2,1,169558
850,169.805436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,169753
851,170.005462,3,30.0,48.0,48.0,48.0,hold,0,,2,1,170012
852,170.205452,3,30.0,48.0,48.0,48.0,hold,0,,2,1,170207
853,170.404729,3,30.0,48.0,48.0,48.0,hold,0,,2,1,170390
854,170.60545,3,30.0,48.0,48.0,48.0,hold,0,,2,1,170571
855,170.805436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,170767
856,171.004194,3,30.0,48.0,48.0,48.0,hold,0,,2,1,171013
857,171.205461,3,30.0,48.0,48.0,48.0,hold,0,,2,1,171207
858,171.40476,3,30.0,48.0,48.0,48.0,hold,0,,2,1,171399
859,171.604917,3,30.0,48.0,48.0,48.0,hold,0,,2,1,171581
860,171.805437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,171811
861,172.005437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172006
862,172.205463,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172187
863,172.405436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172371
864,172.605446,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172568
865,172.805448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172763
866,173.00544,3,30.0,48.0,48.0,48.0,hold,0,,2,1,172960
867,173.205436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,173206
868,173.405486,3,30.0,48.0,48.0,48.0,hold,0,,2,1,173402
869,173.605454,3,30.0,48.0,48.0,48.0,hold,0,,2,1,173595
870,173.800495,3,30.0,48.0,48.0,48.0,hold,0,,2,1,173775
871,174.005441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,173969
872,174.205448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,174166
873,174.401479,3,30.0,48.0,48.0,48.0,hold,0,,2,1,174362
874,174.605448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,174560
875,174.803291,3,30.0,48.0,48.0,48.0,hold,0,,2,1,174755
876,175.005451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,175001
877,175.204731,3,30.0,48.0,48.0,48.0,hold,0,,2,1,175197
878,175.40545,3,30.0,48.0,48.0,48.0,hold,0,,2,1,175380
879,175.605452,3,30.0,48.0,48.0,48.0,hold,0,,2,1,175560
880,175.805445,3,30.0,48.0,48.0,48.0,hold,0,,2,1,175754
881,176.005456,3,30.0,48.0,48.0,48.0,hold,0,,2,1,176014
882,176.205451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,176210
883,176.403811,3,30.0,48.0,48.0,48.0,hold,0,,2,1,176392
884,176.605443,3,30.0,48.0,48.0,48.0,hold,0,,2,1,176571
885,176.805435,3,30.0,48.0,48.0,48.0,hold,0,,2,1,176770
886,177.00545,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177014
887,177.201593,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177211
888,177.405464,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177410
889,177.605453,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177603
890,177.805464,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177783
891,178.003382,3,30.0,48.0,48.0,48.0,hold,0,,2,1,177977
892,178.205441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,178159
893,178.405451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,178415
894,178.601751,3,30.0,48.0,48.0,48.0,hold,0,,2,1,178596
895,178.805456,3,30.0,48.0,48.0,48.0,hold,0,,2,1,178792
896,179.004831,3,30.0,48.0,48.0,48.0,hold,0,,2,1,178986
897,179.205451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,179185
898,179.405471,3,30.0,48.0,48.0,48.0,hold,0,,2,1,179378
899,179.605461,3,30.0,48.0,48.0,48.0,hold,0,,2,1,179574
900,179.805435,3,30.0,48.0,48.0,48.0,hold,0,,2,1,179770
901,180.005438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,179968
902,180.205438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,180165
903,180.405437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,180397
904,180.603447,3,30.0,48.0,48.0,48.0,hold,0,,2,1,180589
905,180.801792,3,30.0,48.0,48.0,48.0,hold,0,,2,1,180784
906,181.005481,3,30.0,48.0,48.0,48.0,hold,0,,2,1,180994
907,181.205437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,181191
908,181.40544,3,30.0,48.0,48.0,48.0,hold,0,,2,1,181371
909,181.60183,3,30.0,48.0,48.0,48.0,hold,0,,2,1,181567
910,181.800853,3,30.0,48.0,48.0,48.0,hold,0,,2,1,181749
911,182.005448,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182009
912,182.205451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182203
913,182.405467,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182398
914,182.605436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182597
915,182.800519,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182793
916,183.005436,3,30.0,48.0,48.0,48.0,hold,0,,2,1,182958
917,183.204167,3,30.0,48.0,48.0,48.0,hold,0,,2,1,183205
918,183.40301,3,30.0,48.0,48.0,48.0,hold,0,,2,1,183399
919,183.605444,3,30.0,48.0,48.0,48.0,hold,0,,2,1,183580
920,183.801437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,183761
921,184.005437,3,30.0,48.0,48.0,48.0,hold,0,,2,1,183956
922,184.205454,3,30.0,48.0,48.0,48.0,hold,0,,2,1,184202
923,184.405441,3,30.0,48.0,48.0,48.0,hold,0,,2,1,184397
924,184.60104,3,30.0,48.0,48.0,48.0,hold,0,,2,1,184594
925,184.80282,3,30.0,48.0,48.0,48.0,hold,0,,2,1,184759
926,185.005438,3,30.0,48.0,48.0,48.0,hold,0,,2,1,185019
927,185.205451,3,30.0,48.0,48.0,48.0,hold,0,,2,1,185215
928,185.405443,3,30.0,48.0,48.0,48.0,hold,0,,2,1,185396
929,185.605439,3,30.0,48.0,48.0,48.0,hold,0,,2,1,185590
930,185.805446,3,30.0,48.0,48.0,48.0,hold,0,,2,1,185786
931,186.005439,3,30.0,48.0,48.0,48.0,hold,0,,2,1,186031
932,186.20544,3,30.0,48.0,48.0,48.0,hold,0,,2,1,186161
933,186.405447,3,30.0,48.0,47.61,47.922,hold,0,,2,1,186357
934,186.605441,3,30.0,48.0,46.84,47.69,hold,0,,2,1,186614
935,186.805441,3,30.0,48.0,46.3,47.35,hold,0,,2,1,186796
936,187.005446,3,30.0,48.0,45.7,46.89,ramp_down,1,ramp_down,2,1,186992
937,187.205448,3,30.0,48.0,45.13,46.316,ramp_down,0,,2,1,187185
938,187.405437,3,30.0,48.0,44.54,45.702,ramp_down,0,,2,1,187380
939,187.602011,3,30.0,48.0,43.85,45.104,ramp_down,0,,2,1,187611
940,187.805441,3,30.0,48.0,43.35,44.514,ramp_down,0,,2,1,187777
941,188.005449,3,30.0,48.0,42.76,43.926,ramp_down,0,,2,1,187972
942,188.205467,3,30.0,48.0,42.19,43.338,ramp_down,0,,2,1,188165
943,188.400491,3,30.0,48.0,41.6,42.75,ramp_down,0,,2,1,188361
944,188.60544,3,30.0,48.0,40.86,42.152,ramp_down,0,,2,1,188607
945,188.800702,3,30.0,48.0,40.27,41.536,ramp_down,0,,2,1,188804
946,189.005038,3,30.0,48.0,39.69,40.922,ramp_down,0,,2,1,188998
947,189.20545,3,30.0,48.0,39.19,40.322,ramp_down,0,,2,1,189165
948,189.402715,3,30.0,48.0,38.5,39.702,ramp_down,0,,2,1,189395
949,189.605445,3,30.0,48.0,37.99,39.128,ramp_down,0,,2,1,189575
950,189.805454,3,30.0,48.0,37.36,38.546,ramp_down,0,,2,1,189774
951,190.00544,3,30.0,48.0,36.77,37.962,ramp_down,0,,2,1,189969
952,190.20544,3,30.0,48.0,36.18,37.36,ramp_down,0,,2,1,190166
953,190.40545,3,30.0,48.0,35.44,36.748,ramp_down,0,,2,1,190413
954,190.605446,3,30.0,48.0,35.0,36.15,ramp_down,0,,2,1,190608
955,190.805269,3,30.0,48.0,35.0,35.678,ramp_down,0,,2,1,190805
956,191.005438,3,30.0,48.0,35.0,35.324,ramp_down,0,,2,1,190999
957,191.205438,3,30.0,48.0,35.0,35.088,ramp_down,0,,2,1,191181
958,191.405463,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,191362
959,191.605446,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,191610
960,191.805484,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,191791
961,192.00544,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,191986
962,192.20549,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,192182
963,192.405479,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,192380
964,192.602689,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,192612
965,192.805438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,192762
966,193.00546,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,193005
967,193.205447,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,193201
968,193.403119,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,193381
969,193.601172,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,193610
970,193.802274,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,193808
971,194.004831,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194005
972,194.20544,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194200
973,194.405444,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194399
974,194.60544,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194592
975,194.80197,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194786
976,195.005525,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,194965
977,195.205452,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,195213
978,195.405451,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,195396
979,195.602009,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,195578
980,195.804951,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,195775
981,196.005442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,195968
982,196.205443,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,196213
983,196.405487,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,196395
984,196.605437,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,196575
985,196.802367,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,196771
986,197.005456,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,196967
987,197.205441,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,197213
988,197.401951,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,197394
989,197.605438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,197590
990,197.805166,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,197772
991,198.004188,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,197966
992,198.205454,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,198208
993,198.405451,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,198387
994,198.605453,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,198569
995,198.803365,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,198813
996,199.005448,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199008
997,199.205456,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199202
998,199.405441,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199384
999,199.605455,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199599
1000,199.803249,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199797
1001,200.005446,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,199980
1002,200.205454,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,200177
1003,200.405437,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,200359
1004,200.605441,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,200575
1005,200.805434,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,200773
1006,201.005449,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,200969
1007,201.205455,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,201216
1008,201.404002,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,201396
1009,201.601043,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,201563
1010,201.803235,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,201811
1011,202.003091,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,201993
1012,202.205456,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,202192
1013,202.400575,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,202372
1014,202.605447,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,202568
1015,202.805444,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,202764
1016,203.005442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,202961
1017,203.201602,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,203158
1018,203.403397,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,203356
1019,203.605468,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,203601
1020,203.80166,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,203798
1021,204.004784,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,203997
1022,204.204987,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,204194
1023,204.401495,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,204391
1024,204.601349,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,204559
1025,204.803751,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,204804
1026,205.005448,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,204985
1027,205.205449,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,205168
1028,205.402067,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,205363
1029,205.60544,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,205563
1030,205.804769,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,205789
1031,206.005442,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,205969
1032,206.205449,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,206166
1033,206.405424,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,206415
1034,206.6039,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,206597
1035,206.805228,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,206778
1036,207.005439,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,207008
1037,207.205435,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,207203
1038,207.405461,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,207399
1039,207.605176,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,207580
1040,207.805454,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,207778
1041,208.00545,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,208010
1042,208.205433,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,208191
1043,208.405441,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,208388
1044,208.605444,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,208584
1045,208.805438,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,208783
1046,209.005468,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,209014
1047,209.201823,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,209211
1048,209.405444,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,209379
1049,209.605448,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,209598
1050,209.805455,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,209810
1051,210.005455,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210007
1052,210.204793,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210187
1053,210.405439,3,30.0,48.0,35.0,35.0,ramp_down,0,,2,1,210369
